,stock_number,sharpe_ratio,total_return
1125,5398,2.463038746543534,0.5773433023724331
1126,5403,0.548812902938606,0.054489044367207244
1127,5410,0.7519053038381475,0.14310494201781096
1128,5425,4.917406319215603,4.15359864795645
1129,5426,3.648144046651059,1.8765097722277693
1130,5432,4.614650094757857,5.625085460705105
1131,5434,0.9959158012649466,0.16173995029028673
1132,5438,3.1286699898810033,1.1976043561159992
1133,5439,2.148871538848176,0.4196782593073695
1134,5443,4.504997044038431,2.0408034839666738
1135,5450,1.632331752236001,0.33785197338798156
1136,5452,1.416003988272358,0.2937882227001951
1137,5455,1.061062696923799,0.20307298321507347
1138,5457,1.414166207489884,0.45828335618275107
1139,5460,1.870290648621088,0.20240927767700895
1140,5464,1.3203150890997966,0.3718549750946357
1141,5465,3.21385698456432,1.2227378483816984
1142,5468,2.798486275422556,1.7824465029946015
1143,5469,-0.2800079542512253,-0.09025585711413114
1144,5471,3.5506255876760555,1.2354514533369823
1145,5474,2.8453615984837297,1.3222581695132263
1146,5475,2.9314427301658212,0.6627712854757931
1147,5478,2.2160156611616912,0.46156339930885965
1148,5481,2.329257781516226,0.40734992270367626
1149,5483,4.067203462370228,1.90373005815917
1150,5484,1.309538228612731,0.3139744718647252
1151,5487,1.3958411259972987,0.36939313646741284
1152,5488,3.273376574637776,1.206967556074354
1153,5489,3.3123259313492937,1.0465233099579356
1154,5490,1.8362337734625362,0.3574588633919777
1155,5493,2.7733959973509763,0.7621415680134652
1156,5498,3.345189585401974,1.347615980314993
1157,5508,1.7572287314382966,0.28672103435633245
1158,5511,1.8010231975212712,0.1634437069472878
1159,5512,2.202471964462418,0.1959081524292114
1160,5514,1.814374564406297,0.4950714096784489
1161,5515,0.9799481505735207,0.10532893468379967
1162,5516,1.7118160138152905,0.4944531483578086
1163,5519,1.521558296514563,0.22813346565979045
1164,5520,1.0988088032150056,0.12189549209960703
1165,5521,2.278869996296645,0.2977594350686013
1166,5522,2.7605443731323986,0.5254528030676571
1167,5523,1.1865802619624943,0.19973624940730217
1168,5525,3.1727947045935787,0.6077703268161508
1169,5529,1.589113822131515,0.2435478464890228
1170,5530,2.65640093758346,0.46650683608479865
1171,5531,1.6800114358871994,0.29893783451202777
1172,5533,1.5127860550730758,0.21387378950292074
1173,5534,3.548851339896519,0.37474973248966476
1174,5536,2.3972107855671565,1.4090916489112064
1175,5538,3.2788604428880395,0.9283689056012605
1176,5543,2.073811946683363,0.431914089476669
1177,5546,1.4457389351766343,0.2355744578457356
1178,5601,0.4461336502984659,0.06574833983864124
1179,5603,1.1554019522199428,0.3537375649281715
1180,5604,0.6475139668672141,0.08979812331684314
1181,5607,1.5547316177751331,0.3
1182,5608,1.1113065635028827,0.27527726083196
1183,5609,2.154326996632605,0.62974215139375
1184,5701,5.824139232517816,3.146341252881519
1185,5703,-0.21504388346643125,-0.20914780403517924
1186,5704,4.134714561684587,2.8327567394798585
1187,5706,0.20719197217777424,-0.013324377180968981
1188,5864,2.5784402115484566,0.6500711443517042
1189,5871,3.045358375111069,1.1034447178866653
1190,5876,1.8095887080971245,0.29739028778172183
1191,5878,2.083608362546234,0.197176222507226
1192,5880,2.563217876790459,0.3874647799493755
1193,5902,0.384874233617724,0.049473122929681354
1194,5903,1.141743757753435,0.14590007828842105
1195,5904,1.6844312909442365,0.684521331500186
1196,5905,3.8562371060835963,1.3091065643058182
1197,5906,2.872694670205879,0.9882627597843364
1198,5907,1.4769950719385856,0.26087649111876376
1199,6005,2.0355318628898638,0.3950811832501233
1200,6015,2.3409488587592397,0.5171270718232045
1201,6016,0.429908910053317,0.0558061749910965
1202,6020,0.7971754668489034,0.09579606920083564
1203,6021,0.38792564175302324,0.04695466225424852
1204,6023,3.0466264957707634,0.20513968611696812
1205,6024,2.0356700459713646,0.15637086955520615
1206,6026,2.49317332840911,0.9493382820870283
